# Constructed from biom file
#OTU ID	L1S8	L1S57	L1S76	L1S105	L1S140	L1S208	L1S257	L1S281	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S63	L4S112	L4S137	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00348503485035	0.0011035497517	0.000968288549988	0.00421313506815	0.0	0.00108577633008	0.0	0.000197941409343	0.0	0.00271739130435	0.000766871165644	0.00243111831442	0.00645161290323	0.0	0.0190606475148	0.00103007828595	8.73438728273e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.0	0.0	0.000743494423792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000810372771475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000820008200082	0.000367849917234	0.000726216412491	0.000991325898389	0.0	0.00108577633008	0.0	0.000197941409343	0.0	0.000679347826087	0.0	0.0	0.0	0.0	0.000729594163247	0.000103007828595	0.000611407109791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000242072137497	0.000247831474597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132485426603	0.00184501845018	0.0011035497517	0.00121036068748	0.00148698884758	0.0	0.00325732899023	0.00165782493369	0.0	0.0	0.000679347826087	0.000766871165644	0.000810372771475	0.00161290322581	0.0	0.00218878248974	0.00123609394314	8.73438728273e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae	0.0	0.0	0.0	0.000110314396029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00446096654275	0.0	0.0	0.0	0.0	0.0	0.0	0.000766871165644	0.0	0.00322580645161	0.0	0.00145918832649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000820008200082	0.000919624793084	0.00145243282498	0.00223048327138	0.0	0.00162866449511	0.0	0.0	0.0	0.0	0.0	0.00162074554295	0.00322580645161	0.0	0.00173278613771	0.00061804697157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143501435014	0.000183924958617	0.00169450496248	0.00322180916976	0.0	0.00271444082519	0.000331564986737	0.0	0.0	0.0	0.00230061349693	0.00243111831442	0.00241935483871	0.0	0.00282717738258	0.00113308611454	8.73438728273e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000551774875851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.11992704058e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183924958617	0.000242072137497	0.000495662949195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000911992704058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010250102501	0.0011035497517	0.00169450496248	0.000991325898389	0.0	0.0	0.0	0.000197941409343	0.0	0.0	0.00153374233129	0.0032414910859	0.000806451612903	0.0	0.00109439124487	0.000721054800165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000455996352029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.0	0.0	0.0	0.0	0.0	0.000101399310485	0.0	0.0	0.00287002870029	0.00183924958617	0.00338900992496	0.00693928128872	0.0	0.0103148751357	0.00298408488064	0.000197941409343	0.0	0.00475543478261	0.00460122699387	0.00810372771475	0.00564516129032	0.0	0.0103967168263	0.00298722702925	0.000349375491309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273597811218	0.0	0.000174687745655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123001230012	0.000551774875851	0.000726216412491	0.000247831474597	0.0	0.00325732899023	0.000331564986737	0.0	0.0	0.0	0.0	0.0	0.00161290322581	0.0	0.00264477884177	0.00082406262876	8.73438728273e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.0	0.000726216412491	0.000991325898389	0.0	0.0	0.0	0.0	0.0	0.000679347826087	0.0	0.00243111831442	0.0	0.0	0.000820793433653	0.00061804697157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000242072137497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.11992704058e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	0.0	0.0	0.0	0.0	0.0	0.000101399310485	0.0	0.000132485426603	0.0223452234522	0.00128747471032	0.0128298232873	0.0094175960347	0.000567054153672	0.00651465798046	0.0142572944297	0.000197941409343	0.0	0.0142663043478	0.0	0.0064829821718	0.0209677419355	0.0	0.0126766985864	0.00700453234446	0.000698750982619	0.0223552894212	0.0	0.0	0.000425170068027	0.0	0.0	0.0	0.0	0.000117522623105
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.0	0.000242072137497	0.000247831474597	0.0	0.0	0.000994694960212	0.0	0.0	0.0	0.0	0.0	0.000806451612903	0.0	0.000364797081623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.0	0.0	0.0	0.0	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183924958617	0.00145243282498	0.000743494423792	0.0	0.0	0.0	0.000197941409343	0.0	0.000679347826087	0.00153374233129	0.0	0.0	0.0	0.00173278613771	0.000103007828595	0.00838501179142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00553505535055	0.00606952363436	0.00556765916243	0.0168525402726	0.000141763538418	0.0119435396308	0.00464190981432	0.00118764845606	0.0	0.00475543478261	0.00460122699387	0.00729335494327	0.00483870967742	0.0	0.0141358869129	0.00484136794396	0.00445453751419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013734377146	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000698750982619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other	0.0	0.000204227509446	0.000113160574856	0.0	0.0	0.0	0.000279134682484	0.000264970853206	0.000410004100041	0.0	0.0	0.00173482032218	0.000425290615254	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.000810372771475	0.00241935483871	0.0	9.11992704058e-05	0.00020601565719	0.000174687745655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__	0.0	0.0	0.000339481724567	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.0	0.0	0.000495662949195	0.000567054153672	0.0	0.000331564986737	0.0	0.0	0.0	0.000766871165644	0.0	0.0	0.0	0.000273597811218	0.00020601565719	0.000174687745655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	0.0	0.000714796283059	0.000452642299423	0.000110314396029	0.0	0.0	0.000837404047453	0.000397456279809	0.00164001640016	0.00128747471032	0.00169450496248	0.00446096654275	0.000141763538418	0.00108577633008	0.000663129973475	0.0	0.0	0.00203804347826	0.00920245398773	0.0	0.00564516129032	0.0	0.000455996352029	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00246002460025	0.00128747471032	0.000726216412491	0.00991325898389	0.000850581230508	0.0	0.00298408488064	0.0372129849565	0.0	0.0	0.00230061349693	0.00162074554295	0.00564516129032	0.000641848523748	0.00191518467852	0.00267820354347	0.0173814306926	0.000399201596806	0.0	0.0	0.00212585034014	0.0	0.0	0.00279116975387	0.00082406262876	0.00023504524621
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.000120192307692	0.0147043806801	0.0119950209347	0.003861003861	0.000589831308246	0.000101399310485	0.0128401953943	0.00569687334393	0.0147601476015	0.0033106492551	0.00459937061244	0.0198265179678	0.0252339098384	0.00108577633008	0.00232095490716	0.0110847189232	0.000897666068223	0.0251358695652	0.000766871165644	0.0064829821718	0.0185483870968	0.00320924261874	0.00383036935705	0.00453234445818	0.111101406236	0.0	0.0	0.0	0.000850340136054	0.000360880548538	0.000940291490362	0.000126871352449	0.00013734377146	0.000117522623105
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.0	0.000408455018891	0.0	0.000110314396029	0.000117966261649	0.000506996552423	0.000139567341242	0.0	0.00451004510045	0.00367849917234	0.00726216412491	0.0156133828996	0.0	0.014115092291	0.00331564986737	0.000791765637371	0.0	0.00407608695652	0.00383435582822	0.00810372771475	0.0258064516129	0.0	0.0155950752394	0.00432632880099	0.000698750982619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS-44;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00184501845018	0.000367849917234	0.0	0.000991325898389	0.0	0.0	0.0	0.000197941409343	0.0	0.000679347826087	0.0	0.000810372771475	0.0	0.0	0.000364797081623	0.000103007828595	0.00174687745655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	0.000240384615385	0.0	0.000339481724567	0.000551571980143	0.000117966261649	0.000101399310485	0.0	0.0	0.0153751537515	0.0250137943719	0.0133139675623	0.0458488228005	0.219875248086	0.0298588490771	0.0494031830239	0.0566112430721	0.000897666068223	0.0210597826087	0.0199386503067	0.0210696920583	0.0298387096774	0.000641848523748	0.0219790241678	0.0396580140091	0.0646344658922	0.00838323353293	0.269424823411	0.0386029411765	0.208758503401	0.177914110429	0.217677480019	0.481476782543	0.266172229089	0.165001762839
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000515039142975	0.000174687745655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.0	0.000726216412491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123915737299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00241935483871	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000593824228029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.000991325898389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	0.00853365384615	0.00377820892474	0.00350797782053	0.00937672366244	0.0119145924266	0.00324477793551	0.00767620376832	0.00543190249073	0.000205002050021	0.0	0.000484144274994	0.0	0.0	0.0	0.0	0.0	0.0170556552962	0.0	0.0	0.000810372771475	0.0	0.012836970475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.000183924958617	0.0	0.000743494423792	0.0	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000547195622435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000495662949195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000495662949195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000743494423792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273597811218	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000495662949195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	0.0	0.0	0.0	0.000220628792057	0.0	0.000202798620969	0.0	0.000132485426603	0.00123001230012	0.0011035497517	0.000242072137497	0.00223048327138	0.00567054153672	0.00325732899023	0.00331564986737	0.0140538400633	0.0	0.0	0.000766871165644	0.000810372771475	0.00241935483871	0.0	0.00218878248974	0.000927070457355	0.00314437942178	0.00359281437126	0.0050454086781	0.00965073529412	0.0165816326531	0.00649584987369	0.00329102021627	0.00964222278609	0.0048070320011	0.0131625337878
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.0	0.0	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183924958617	0.0	0.00297397769517	0.0	0.00162866449511	0.000331564986737	0.0	0.0	0.0	0.0	0.00162074554295	0.00725806451613	0.0	0.000547195622435	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132485426603	0.000205002050021	0.0	0.000484144274994	0.000743494423792	0.0	0.0	0.000331564986737	0.0	0.0	0.0	0.0	0.000810372771475	0.0	0.0	0.000638394892841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247831474597	0.0	0.0	0.0	0.000593824228029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00681282208053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247831474597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.11992704058e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123915737299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00161290322581	0.0	0.0	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183924958617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103007828595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000615006150062	0.000735699834468	0.000242072137497	0.00123915737299	0.0	0.000542888165038	0.0	0.00930324623911	0.0	0.0	0.00153374233129	0.0	0.00241935483871	0.0	0.000364797081623	0.00082406262876	0.00419250589571	0.0	0.00050454086781	0.0	0.0	0.0	0.0	0.0	0.00027468754292	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.0286057692308	0.0	0.021161027498	0.00330943188086	0.00731390822225	0.000304197931454	0.0	0.000662427133015	0.00451004510045	0.0145300717307	0.00556765916243	0.0086741016109	0.000283527076836	0.00271444082519	0.00232095490716	0.000593824228029	0.0368043087971	0.00339673913043	0.00996932515337	0.00405186385737	0.00645161290323	0.00385109114249	0.00410396716826	0.0020601565719	0.000611407109791	0.0	0.0	0.0	0.0	0.000360880548538	0.0	0.0	0.00013734377146	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.000600961538462	0.000102113754723	0.0	0.000110314396029	0.000353898784948	0.000506996552423	0.0	0.000264970853206	0.0243952439524	0.0292440684201	0.0251755022997	0.131598513011	0.220158775163	0.0412595005429	0.0484084880637	0.0411718131433	0.00359066427289	0.0122282608696	0.0161042944785	0.0526742301459	0.0862903225806	0.0	0.0326493388053	0.0457354758962	0.0778233906891	0.233932135729	0.259838546922	0.125919117647	0.168367346939	0.152652472032	0.267512929008	0.14818573966	0.208625188848	0.102127159478
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.0	0.0	0.000113160574856	0.0	0.0	0.000304197931454	0.0	0.000132485426603	0.228167281673	0.0279565937098	0.0196078431373	0.10136307311	0.00595406861355	0.0103148751357	0.00497347480106	0.00217735550277	0.000897666068223	0.23777173913	0.0207055214724	0.0178282009724	0.114516129032	0.0012836970475	0.0165982672139	0.0133910177173	0.000873438728273	0.0	0.0	0.0	0.000850340136054	0.0	0.000470145745181	0.0	0.00013734377146	0.000117522623105
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.0	0.000102113754723	0.0	0.000330943188086	0.0	0.000101399310485	0.0	0.000132485426603	0.0139401394014	0.0217031451168	0.495037521181	0.0428748451053	0.00070881769209	0.0249728555917	0.12599469496	0.0013855898654	0.0	0.0190217391304	0.0115030674847	0.297406807131	0.104838709677	0.0	0.0236206110351	0.0920889987639	0.00209625294786	0.000798403193613	0.0	0.0	0.00170068027211	0.0	0.00141043723554	0.000126871352449	0.00013734377146	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000495662949195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.11992704058e-05	0.000309023485785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
