# Constructed from biom file
#OTU ID	C/0	C/30	C/112	LB/30	LB/112	LH + LB/30	LH + LB/112	LH/30	LH/112
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__	0.00171969941739	0.000131809469412	0.000801244909446	4.4746066075e-05	0.00123975150174	5.83433190168e-05	0.000664552618843	0.00011411421692	0.00175847020212
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter	0.0164726359344	0.000444856959265	0.00466178856405	0.000663733313446	0.00567134941129	0.000421867075967	0.00618322871445	0.000462162578525	0.00568833073478
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Pigmentiphaga	0.000203237203873	5.4920612255e-06	0.000139059033871	3.72883883959e-05	0.000198634218511	3.14156333167e-05	0.000101127572433	2.28228433839e-05	0.000299011127486
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;Other	0.0	0.0	0.0	0.0	6.84945581074e-06	1.346384285e-05	7.2233980309e-06	0.0	2.13579376775e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27158753551e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia	0.00111519901612	0.000274603061275	0.000158924610138	0.000343053173242	0.000260279320808	0.000166054061817	0.000686222812936	0.000479279711063	0.000462755316347
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia	0.0	0.0	2.6487435023e-05	0.0	0.0	0.0	1.44467960618e-05	0.0	7.11931255918e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea	7.295694498e-05	0.000192222142892	0.000715160745621	5.96614214334e-05	0.00103426782742	7.62951094835e-05	0.0068261111392	0.000131231349458	0.00069057331824
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;Other	0.011016498692	0.000263618938824	0.0021256166606	0.000462376016109	0.00319869586361	0.000197469695134	0.00254263610688	0.000325225518221	0.00286908296135
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__	0.00940102348171	0.000378952224559	0.000946925802073	0.000290849429488	0.00130824605985	0.000179517904667	0.00114852028691	0.000148348481996	0.00239920833244
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	1.56336310672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas	0.0226948210991	0.00043936489804	0.00231765056451	0.000402714594675	0.00231511606403	0.000453282709284	0.00252096591278	0.000359459783297	0.00299011127486
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia	0.00324658405161	0.000269111000049	0.00183425487534	0.000425087627713	0.00297266382186	0.000219909433217	0.00178417931363	0.000245345566377	0.00218562895567
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hylemonella	0.00272546301604	0.000131809469412	0.000595967288018	0.000156611231263	0.00055480592067	8.97589523335e-05	0.000621212230658	0.000102702795228	0.00217850964311
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Methylibium	3.647847249e-05	5.4920612255e-06	2.6487435023e-05	3.72883883959e-05	2.73978232429e-05	0.0	2.16701940927e-05	5.70571084599e-06	7.11931255918e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Polaromonas	0.000114646627826	5.4920612255e-06	2.6487435023e-05	2.23730330375e-05	1.36989116215e-05	0.0	2.88935921236e-05	3.99399759219e-05	1.42386251184e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter	0.000104224207114	0.0	1.98655762673e-05	0.0	3.42472790537e-05	0.0	7.2233980309e-06	0.0	1.42386251184e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;Other	0.000479431352726	0.000159269775539	0.000238386915207	5.96614214334e-05	0.000863031432153	5.83433190168e-05	0.000375616697607	9.12913735358e-05	0.00051970981682
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__	0.000625345242686	0.000291079244951	0.00101976624839	0.000551868148259	0.00148633191093	0.0002423491713	0.00153136038255	0.000296696963991	0.00200764614169
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Cupriavidus	4.16896828457e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium	0.000114646627826	0.000120825346961	0.000245008773963	0.000156611231263	0.000150688027836	5.83433190168e-05	0.000180584950773	3.99399759219e-05	0.000284772502367
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia	0.0	0.0	6.62185875575e-06	0.0	2.05483674322e-05	0.0	7.2233980309e-06	0.0	7.11931255918e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;Other	4.69008932015e-05	1.64761836765e-05	6.62185875575e-06	0.0	3.42472790537e-05	0.0	2.16701940927e-05	1.7117132538e-05	2.13579376775e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__	1.56336310672e-05	0.0	1.32437175115e-05	0.0	0.0	0.0	7.2233980309e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera	0.0	0.0	0.0	0.0	2.73978232429e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__	0.0	0.0	7.9462305069e-05	0.0	1.36989116215e-05	4.48794761668e-06	7.2233980309e-06	0.0	1.42386251184e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;Other	0.0	0.0	0.0	0.0	6.84945581074e-06	0.0	0.0	0.0	1.42386251184e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__	1.04224207114e-05	0.0	0.0	0.0	0.0	0.0	7.2233980309e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Dechloromonas	0.0	0.0	6.62185875575e-06	0.0	0.0	0.0	1.44467960618e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Dok59	5.21121035572e-06	0.0	0.0	0.0	1.36989116215e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Propionivibrio	0.0	0.0	5.2974870046e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__;g__	1.56336310672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__	9.38017864029e-05	0.0	3.97311525345e-05	0.0	0.0	8.97589523335e-06	7.2233980309e-06	1.7117132538e-05	2.13579376775e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio	0.000297038990276	5.4920612255e-05	6.62185875575e-06	1.49153553583e-05	4.10967348644e-05	2.69276857001e-05	0.0	1.1411421692e-05	4.27158753551e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20;g__	1.04224207114e-05	0.0	0.0	0.0	6.84945581074e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacterineae;g__	1.04224207114e-05	5.4920612255e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Myxococcus	4.16896828457e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__;g__	5.21121035572e-06	0.0	1.32437175115e-05	0.0	0.0	8.97589523335e-06	7.2233980309e-06	0.0	1.42386251184e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	0.0	0.0	0.0	0.0	2.05483674322e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other;Other	0.000312672621343	1.64761836765e-05	2.6487435023e-05	7.45767767917e-05	0.000130139660404	2.69276857001e-05	4.33403881854e-05	1.1411421692e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	3.12672621343e-05	1.64761836765e-05	3.31092937788e-05	0.0	6.84945581074e-06	8.97589523335e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio	0.0	5.4920612255e-06	1.32437175115e-05	0.0	2.73978232429e-05	1.79517904667e-05	7.2233980309e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella	2.08448414229e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Rheinheimera	0.0	0.0	1.98655762673e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other	0.00422108038813	0.00337761765368	0.00399960268847	0.00199865761802	0.00432885607239	0.00160668524677	0.00449295357522	0.00197417595271	0.00411496265921
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	0.123422306065	0.201459789874	0.208098533258	0.0714072637781	0.200805496003	0.0685713516352	0.216680270733	0.0948232085494	0.216804425365
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	0.0	2.1968244902e-05	1.32437175115e-05	0.0	1.36989116215e-05	0.0	0.0	0.0	3.55965627959e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter	0.000390840776679	7.13967959315e-05	7.28404463133e-05	2.23730330375e-05	0.000102741837161	1.79517904667e-05	5.05637862163e-05	5.13513976139e-05	6.40738130326e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	0.00842652714519	0.0776357774836	0.00684038009469	0.00467596390484	0.00693849873628	0.00423662255014	0.00607487774399	0.00579129650868	0.00763190306344
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	0.000156336310672	6.04126734805e-05	3.97311525345e-05	9.69498098292e-05	0.000109591292972	0.000112198690417	0.000187808348803	0.000154054192842	9.96703758285e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella	0.000140702679604	0.000142793591863	0.000721782604377	0.000149153553583	0.000821934697288	0.000170542009434	0.000678999414905	0.000205405590455	0.001082135509
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea	3.647847249e-05	0.000324031612304	1.98655762673e-05	9.69498098292e-05	2.05483674322e-05	5.38553714001e-05	5.05637862163e-05	9.12913735358e-05	2.13579376775e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Plesiomonas	0.0	0.0	1.32437175115e-05	7.45767767917e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus	0.0	7.13967959315e-05	0.0	2.98307107167e-05	6.84945581074e-06	1.79517904667e-05	7.2233980309e-06	6.27628193058e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Providencia	0.0011881559611	0.000148285653088	0.000304605502765	0.000119322842867	0.000383569525401	0.0001077107428	0.000216701940927	9.12913735358e-05	0.000619380192649
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Salmonella	0.000114646627826	0.000757904449119	0.000536370559216	0.000842717577746	0.00056165537648	0.000556505504468	0.000650105822781	0.000741742409978	0.000562425692175
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	0.00762921196077	0.0322933200059	0.0631063139423	0.022477440525	0.0839263820489	0.0172875742194	0.06265575452	0.0245003223727	0.0784833016524
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Trabulsiella	8.33793656915e-05	5.4920612255e-06	1.32437175115e-05	0.0	2.05483674322e-05	8.97589523335e-06	7.2233980309e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__	0.0	0.0	6.62185875575e-05	0.0	0.0	8.97589523335e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__	5.21121035572e-06	0.0	3.31092937788e-05	0.0	2.73978232429e-05	0.0	7.2233980309e-06	1.1411421692e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella	0.000151125100316	0.0	3.31092937788e-05	0.0	4.10967348644e-05	0.0	3.61169901545e-05	0.0	8.54317507102e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Tatlockia	1.56336310672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__;g__	0.0	5.4920612255e-06	0.0	0.0	0.0	0.0	1.44467960618e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__	1.56336310672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Candidatus Portiera	0.000302250200632	0.0	0.0	0.0	0.0	0.0	1.44467960618e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas	0.0	0.0	3.31092937788e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	0.0	1.0984122451e-05	0.0	0.0	4.10967348644e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;Other;Other	1.56336310672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;Other	1.56336310672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__	1.04224207114e-05	0.0	1.32437175115e-05	0.0	0.0	0.0	2.16701940927e-05	5.70571084599e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.00516430946252	0.00120276140838	0.00514518425322	0.000984413453651	0.00724672424776	0.00104120384707	0.0221902787509	0.00160330474772	0.00637890405302
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges	2.08448414229e-05	0.0	0.0	0.0	0.0	0.0	1.44467960618e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella	0.0	0.0	0.0	0.0	0.0	0.0	1.44467960618e-05	0.0	7.11931255918e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;Other	0.000349151093833	1.64761836765e-05	0.0	0.0	6.84945581074e-06	0.0	1.44467960618e-05	1.7117132538e-05	1.42386251184e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__	0.00159463036885	5.4920612255e-05	0.000278118067742	4.4746066075e-05	0.000191784762701	1.79517904667e-05	0.000216701940927	7.41742409978e-05	0.0003488463154
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.0274005440504	0.00110939636755	0.00295997086382	0.000730852412559	0.00294526599862	0.000417379128351	0.00141578601406	0.00114684788004	0.00273381602272
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__	0.0	5.4920612255e-06	0.0	0.0	2.73978232429e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;Other	0.000343939883477	1.64761836765e-05	7.28404463133e-05	3.72883883959e-05	8.21934697288e-05	1.346384285e-05	9.39041744017e-05	0.0	7.11931255918e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__	0.127033674841	0.00251536404128	0.00792636493064	0.00367663509583	0.0175209079639	0.0021003594846	0.0169460917805	0.00233934144685	0.0108142357774
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dokdonella	0.000270982938497	5.4920612255e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas	0.00100576359865	1.64761836765e-05	7.9462305069e-05	2.98307107167e-05	0.00018493530689	1.79517904667e-05	5.05637862163e-05	2.28228433839e-05	0.000121028313506
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter	5.21121035572e-05	0.0	3.31092937788e-05	1.49153553583e-05	0.0	4.48794761668e-06	1.44467960618e-05	0.0	0.000199340751657
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas	0.00593035738481	4.3936489804e-05	3.31092937788e-05	5.96614214334e-05	5.47956464859e-05	1.79517904667e-05	5.05637862163e-05	3.42342650759e-05	0.000185102126539
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	0.0552023512981	0.00365222071496	0.00550938648479	0.00149153553583	0.00913717405152	0.0017233718848	0.00896423695635	0.0013522534705	0.00743968162434
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas	0.00010943541747	0.0	1.98655762673e-05	7.45767767917e-06	6.84945581074e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas	1.56336310672e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__;f__;g__	0.0	0.0	2.6487435023e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__;g__	0.0	0.0	0.0	0.0	0.0	8.97589523335e-06	0.0	0.0	1.42386251184e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__	0.00014591388996	5.4920612255e-06	6.62185875575e-06	2.23730330375e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter	9.90129967586e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.42386251184e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter	4.69008932015e-05	0.0	0.0	0.0	2.05483674322e-05	0.0	0.0	0.0	7.11931255918e-06
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Candidatus Xiphinematobacter	5.21121035572e-05	0.0	2.6487435023e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Ellin506	5.21121035572e-06	0.0	1.98655762673e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__WPS-2;c__;o__;f__;g__	0.0	0.0	4.63530112903e-05	0.0	7.53440139181e-05	0.0	1.44467960618e-05	0.0	2.13579376775e-05
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	8.33793656915e-05	0.000120825346961	0.000615832864285	0.000104407487508	0.000609601567155	6.73192142501e-05	0.000469520872009	0.000119819927766	0.00118180588482
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.84772502367e-05
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus	0.0	0.0	0.0	2.23730330375e-05	2.73978232429e-05	0.0	0.0	0.0	0.0
